Time,Corr Lap Dist,Math Inverse Corner Radius,Vehicle Speed,Yaw Velocity
70.54,2885.3,0.005859241,181,-0.35
70.56,2886.308,0.005578988,181.1,-0.33
70.58,2887.316,0.005907264,181.2,-0.31
70.6,2888.324,0.005736332,181.3,-0.29
70.62,2889.328,0.00514158,181.4,-0.29
70.64,2890.335,0.005607849,181.5,-0.29
70.66,2891.343,0.005291975,181.7,-0.3
70.68,2892.359,0.005589781,181.8,-0.3
70.7,2893.367,0.005628308,181.9,-0.31
70.72,2894.375,0.00516101,182,-0.32
70.74,2895.39,0.005371285,182.1,-0.31
70.76,2896.398,0.005498563,182.2,-0.29
70.78,2897.414,0.005342661,182.3,-0.29
70.8,2898.425,0.005185609,182.4,-0.3
70.82,2899.433,0.005439782,182.5,-0.3
70.84,2900.449,0.005571042,182.6,-0.31
70.86,2901.464,0.005508009,182.7,-0.31
70.88,2902.48,0.00574238,182.8,-0.3
70.9,2903.496,0.005700974,182.9,-0.28
70.92,2904.511,0.006042111,183.1,-0.27
70.94,2905.535,0.005900058,183.2,-0.25
70.96,2906.55,0.006149633,183.3,-0.23
70.98,2907.566,0.005497042,183.4,-0.18
71,2908.585,0.004371999,183.5,-0.14
71.02,2909.609,0.004001597,183.6,-0.09
71.04,2910.625,0.003413361,183.7,-0.07
71.06,2911.648,0.002935692,183.8,-0.06
71.08,2912.671,0.002677984,184,-0.03
71.1,2913.695,0.002130196,184.2,0.04
71.12,2914.718,0.001990252,184.4,0.12
71.14,2915.742,0.001224839,184.6,0.22
71.16,2916.765,0.000626326,184.7,0.3
71.18,2917.792,-0.000323905,184.9,0.36
71.2,2918.824,-0.001611479,185.1,0.4
71.22,2919.847,-0.002213214,185.2,0.42
71.24,2920.878,-0.003036155,185.4,0.44
71.26,2921.91,-0.003621618,185.5,0.44
71.28,2922.941,-0.004129782,185.6,0.43
71.3,2923.972,-0.004528426,185.8,0.42
71.32,2925.003,-0.004750975,185.9,0.42
71.34,2926.042,-0.005163799,186,0.41
71.36,2927.07,-0.004808937,186.1,0.38
71.38,2928.101,-0.00469355,186.3,0.35
71.4,2929.14,-0.004267648,186.4,0.29
71.42,2930.179,-0.004814001,186.5,0.29
71.44,2931.21,-0.005586249,186.5,0.33
71.46,2932.25,-0.005347655,186.6,0.4
71.48,2933.289,-0.006259566,186.7,0.44
71.5,2934.32,-0.006651495,186.8,0.45
71.52,2935.359,-0.006460531,186.9,0.44
71.54,2936.398,-0.006836848,186.9,0.41
71.56,2937.433,-0.00681147,187,0.38
71.58,2938.472,-0.007035036,187.1,0.34
71.6,2939.511,-0.006675565,187.2,0.3
71.62,2940.558,-0.007044613,187.2,0.29
71.64,2941.597,-0.006447892,187.3,0.28
71.66,2942.636,-0.006499454,187.3,0.27
71.68,2943.675,-0.005901519,187,0.22
71.7,2944.714,-0.005118187,186.8,0.18
71.72,2945.746,-0.005173731,186.6,0.15
71.74,2946.781,-0.004933805,186.6,0.18
71.76,2947.82,-0.004983639,186.7,0.21
71.78,2948.859,-0.004407853,186.8,0.22
71.8,2949.898,-0.003688494,186.8,0.24
71.82,2950.937,-0.003860893,186.9,0.26
71.84,2951.976,-0.004081123,187,0.27
71.86,2953.015,-0.004445841,187.1,0.3
71.88,2954.054,-0.006770373,187.3,0.35
71.9,2955.093,-0.007200147,187.4,0.36
71.92,2956.128,-0.007580892,187.4,0.36
71.94,2957.175,-0.007499331,187.5,0.33
71.96,2958.214,-0.007547606,187.6,0.28
71.98,2959.261,-0.007067474,187.7,0.25
72,2960.3,-0.006595115,187.8,0.22
72.02,2961.347,-0.005650561,187.9,0.19
72.04,2962.386,-0.0054936,188,0.18
72.06,2963.433,-0.00535079,188.1,0.19
72.08,2964.48,-0.004263807,188.1,0.22
72.1,2965.523,-0.004487816,188.3,0.23
72.12,2966.57,-0.00454876,188.3,0.26
72.14,2967.617,-0.004466329,188.4,0.3
72.16,2968.664,-0.00408576,188.6,0.3
72.18,2969.71,-0.004601625,188.7,0.28
72.2,2970.757,-0.004851685,188.8,0.25
72.22,2971.812,-0.004982359,188.9,0.26
72.24,2972.859,-0.005435453,189,0.28
72.26,2973.914,-0.005464524,189.2,0.3
72.28,2974.957,-0.00564267,189.3,0.3
72.3,2976.011,-0.005516335,189.3,0.3
72.32,2977.058,-0.005663669,189.5,0.29
72.34,2978.113,-0.005658137,189.6,0.3
72.36,2979.167,-0.005733604,189.6,0.3
72.38,2980.222,-0.005610333,189.7,0.3
72.4,2981.277,-0.005616916,189.8,0.3
72.42,2982.332,-0.005298674,190,0.28
72.44,2983.386,-0.005431804,190.1,0.27
72.46,2984.437,-0.005243432,190.1,0.26
72.48,2985.5,-0.005060587,190.2,0.27
72.5,2986.554,-0.00474076,190.4,0.25
72.52,2987.617,-0.004754741,190.5,0.24
72.54,2988.671,-0.004398773,190.6,0.23
72.56,2989.734,-0.004547313,190.7,0.25
72.58,2990.789,-0.004646005,190.8,0.27
72.6,2991.851,-0.004600732,190.9,0.28
72.62,2992.914,-0.005051919,191,0.29
72.64,2993.972,-0.004643459,191.1,0.3
72.66,2995.035,-0.004933146,191.2,0.3
72.68,2996.097,-0.005221436,191.3,0.3
72.7,2997.16,-0.005573573,191.4,0.31
72.72,2998.222,-0.005822514,191.5,0.32
72.74,2999.285,-0.006031304,191.6,0.33
72.76,3000.355,-0.005975891,191.7,0.3
72.78,3001.417,-0.006108506,191.8,0.26
72.8,3002.488,-0.005090155,191.9,0.23
72.82,3003.546,-0.004955139,192,0.18
72.84,3004.617,-0.004427681,192.1,0.15
72.86,3005.679,-0.004209582,192.3,0.12
72.88,3006.75,-0.003655829,192.4,0.11
72.9,3007.82,-0.00345817,192.5,0.11
72.92,3008.89,-0.003265181,192.6,0.11
72.94,3009.96,-0.003275832,192.8,0.12
72.96,3011.031,-0.003098657,192.9,0.12
72.98,3012.109,-0.003228395,193,0.11
73,3013.175,-0.003261354,193.2,0.1
73.02,3014.246,-0.003472409,193.4,0.1
73.04,3015.324,-0.003287143,193.5,0.09
73.06,3016.402,-0.002925079,193.7,0.08
73.08,3017.48,-0.002728415,193.8,0.07
73.1,3018.558,-0.002262983,193.9,0.05
73.12,3019.636,-0.002062445,194.1,0.05
73.14,3020.714,-0.002144972,194.2,0.06
73.16,3021.792,-0.001907115,194.4,0.08
73.18,3022.867,-0.001718807,194.6,0.1
73.2,3023.953,-0.001843292,194.7,0.1
73.22,3025.031,-0.001688427,194.8,0.1
73.24,3026.117,-0.001798296,195,0.1
73.26,3027.203,-0.002066698,195.1,0.12
73.28,3028.289,-0.002043947,195.3,0.14
73.3,3029.375,-0.001990275,195.4,0.14
73.32,3030.46,-0.0023337,195.6,0.13
73.34,3031.546,-0.002211756,195.8,0.12
73.36,3032.628,-0.002182711,195.9,0.11
73.38,3033.722,-0.002089314,196,0.11
73.4,3034.808,-0.002036485,196.2,0.11
73.42,3035.902,-0.002197996,196.4,0.11
73.44,3036.988,-0.00203727,196.5,0.12
73.46,3038.082,-0.002230323,196.7,0.12
73.48,3039.175,-0.002252995,196.8,0.12
73.5,3040.269,-0.002025202,196.9,0.12
73.52,3041.359,-0.002151339,197.1,0.12
73.54,3042.46,-0.002054159,197.3,0.11
73.56,3043.554,-0.00196469,197.4,0.12
73.58,3044.648,-0.001969653,197.5,0.11
73.6,3045.75,-0.001830365,197.7,0.11
73.62,3046.851,-0.001854196,197.8,0.11
73.64,3047.953,-0.002090212,198,0.11
73.66,3049.046,-0.001997406,198.1,0.13
73.68,3050.148,-0.002156099,198.2,0.14
73.7,3051.246,-0.002154315,198.4,0.13
73.72,3052.355,-0.002258138,198.6,0.13
73.74,3053.457,-0.002203965,198.7,0.12
73.76,3054.558,-0.002207139,198.9,0.11
73.78,3055.667,-0.002106338,199,0.1
73.8,3056.769,-0.001852315,199.1,0.08
73.82,3057.878,-0.001843465,199.3,0.07
73.84,3058.988,-0.001711811,199.5,0.07
73.86,3060.097,-0.001704426,199.6,0.07
73.88,3061.203,-0.001586843,199.7,0.07
73.9,3062.312,-0.001535403,199.9,0.07
73.92,3063.421,-0.00159376,200,0.07
73.94,3064.539,-0.00142234,200.2,0.06
73.96,3065.648,-0.001188318,200.3,0.06
73.98,3066.765,-0.00122965,200.5,0.04
74,3067.882,-0.001141579,200.6,0.04
74.02,3068.992,-0.000878645,200.8,0.04
74.04,3070.105,-0.000983311,200.9,0.03
74.06,3071.222,-0.000859176,201.1,0.03
74.08,3072.339,-0.000906447,201.3,0.03
74.1,3073.464,-0.00083825,201.4,0.03
74.12,3074.582,-0.000735238,201.5,0.03
74.14,3075.699,-0.000827352,201.7,0.03
74.16,3076.824,-0.00067911,201.9,0.03
74.18,3077.941,-0.000653611,202,0.03
74.2,3079.066,-0.000748393,202.2,0.02
74.22,3080.187,-0.000571719,202.3,0.02
74.24,3081.312,-0.000495686,202.5,0.02
74.26,3082.437,-0.000507336,202.6,0.02
74.28,3083.562,-0.000515935,202.7,0.03
74.3,3084.695,-0.000464257,202.9,0.03
74.32,3085.82,-0.000532032,203.1,0.03
74.34,3086.953,-0.000450234,203.2,0.03
74.36,3088.078,-0.00051748,203.4,0.02
74.38,3089.207,-0.00036092,203.5,0.02
74.4,3090.339,-0.000355027,203.7,0.01
74.42,3091.472,-0.000268447,203.8,0.01
74.44,3092.605,-0.000184802,204,0
74.46,3093.738,-0.00018651,204.1,0
74.48,3094.871,-0.000117296,204.2,-0.01
74.5,3096.003,-2.28E-05,204.4,-0.01
74.52,3097.144,2.47E-05,204.5,-0.02
74.54,3098.273,1.74E-05,204.7,-0.02
74.56,3099.414,8.18E-05,204.8,-0.02
74.58,3100.554,0.000100178,205,-0.02
74.6,3101.695,3.47E-05,205.1,-0.02
74.62,3102.835,0.000244297,205.3,-0.02
74.64,3103.976,0.000308705,205.4,-0.03
74.66,3105.117,0.00026991,205.6,-0.03
74.68,3106.257,0.000310027,205.7,-0.02
74.7,3107.406,0.000323928,205.9,-0.02
74.72,3108.542,0.000309589,206,-0.02
74.74,3109.691,0.000262426,206.2,-0.02
74.76,3110.832,0.000260937,206.3,-0.02
74.78,3111.98,0.000332873,206.4,-0.02
74.8,3113.128,0.00027919,206.6,-0.02
74.82,3114.277,0.000305295,206.7,-0.02
74.84,3115.425,0.000250926,206.9,-0.02
74.86,3116.582,0.000299162,207,-0.02
74.88,3117.726,0.000305865,207.1,-0.02
74.9,3118.875,0.000205587,207.3,-0.02
74.92,3120.031,0.00033667,207.5,-0.02
74.94,3121.179,0.000337067,207.6,-0.02
74.96,3122.335,0.000304484,207.7,-0.02
74.98,3123.492,0.000351086,207.9,-0.02
75,3124.648,0.000401375,208,-0.02
75.02,3125.804,0.000396801,208.1,-0.02
75.04,3126.957,0.000308297,208.3,-0.02
75.06,3128.113,0.000301754,208.4,-0.02
75.08,3129.269,0.000278635,208.6,-0.02
75.1,3130.433,0.000330048,208.7,-0.02
75.12,3131.589,0.000317314,208.8,-0.02
75.14,3132.753,0.000304854,209,-0.02
75.16,3133.917,0.00028184,209.1,-0.02
75.18,3135.074,0.00035193,209.3,-0.01
75.2,3136.238,0.00017573,209.4,-0.01
75.22,3137.398,0.000300274,209.6,-0.01
75.24,3138.562,5.57E-05,209.6,-0.02
75.26,3139.734,0.00027892,209.8,-0.02
75.28,3140.898,0.0002281,210,-0.02
75.3,3142.062,0.000257403,210.1,-0.01
75.32,3143.234,0.000194853,210.2,-0.01
75.34,3144.398,0.000170156,210.4,-0.01
75.36,3145.57,0.000172855,210.5,-0.01
75.38,3146.738,0.000249256,210.6,-0.01
75.4,3147.91,0.000110146,210.8,0
75.42,3149.082,0.000192161,210.9,0
75.44,3150.253,7.35E-05,211,0
75.46,3151.425,0.00012325,211.2,0
75.48,3152.597,6.55E-05,211.3,0
75.5,3153.777,7.11E-05,211.4,0
75.52,3154.949,4.05E-05,211.6,0
75.54,3156.125,0.000107403,211.7,0
75.56,3157.296,0.000066213,211.8,0
75.58,3158.476,0.000105377,212,-0.01
75.6,3159.656,0.000089716,212.1,-0.01
75.62,3160.835,0.000128771,212.2,-0.01
75.64,3162.015,0.000147261,212.4,-0.02
75.66,3163.195,0.000124209,212.5,-0.02
75.68,3164.375,0.000176447,212.6,-0.02
75.7,3165.55,0.000257301,212.7,-0.01
75.72,3166.738,0.000184063,212.9,-0.01
75.74,3167.917,0.000173716,213,-0.01
75.76,3169.105,0.000222806,213.1,-0.01
75.78,3170.285,0.000175755,213.2,-0.02
75.8,3171.472,0.000188418,213.4,-0.02
75.82,3172.66,0.000223725,213.5,-0.02
75.84,3173.847,0.000213777,213.6,-0.02
75.86,3175.031,0.000236468,213.7,-0.02
75.88,3176.218,0.000239654,213.9,-0.02
75.9,3177.406,0.000276174,214,-0.02
75.92,3178.593,0.000255023,214.1,-0.01
75.94,3179.789,0.000306308,214.2,-0.01
75.96,3180.976,0.000260317,214.4,-0.01
75.98,3182.171,0.000281104,214.5,-0.01
76,3183.359,0.000244145,214.6,-0.01
76.02,3184.55,0.000236716,214.7,-0.01
76.04,3185.746,0.000232999,214.9,-0.01
76.06,3186.941,0.000189758,215,-0.01
76.08,3188.128,0.000214249,215.1,-0.01
76.1,3189.332,0.000118655,215.2,0
76.12,3190.527,0.000144893,215.4,0
76.14,3191.722,0.000154347,215.5,0
76.16,3192.917,4.00E-05,215.6,0.01
76.18,3194.117,5.26E-05,215.7,0.01
76.2,3195.312,-3.38E-05,215.8,0.01
76.22,3196.515,-4.02E-05,215.9,0.01
76.24,3197.71,-8.44E-05,216.1,0.02
76.26,3198.914,-0.000127168,216.2,0.01
76.28,3200.117,-9.64E-05,216.3,0.01
76.3,3201.32,-0.000160104,216.4,0.01
76.32,3202.523,-0.000142647,216.5,0.01
76.34,3203.722,-0.000131997,216.7,0.01
76.36,3204.925,-0.000128464,216.8,0.01
76.38,3206.128,-0.000133762,216.9,0.01
76.4,3207.332,-0.000108313,217,0.01
76.42,3208.542,-0.000075503,217.1,0.01
76.44,3209.746,-0.000073396,217.2,0.01
76.46,3210.957,-0.000087444,217.3,0.01
76.48,3212.16,-0.000110218,217.4,0.01
76.5,3213.367,-0.000104395,217.6,0.01
76.52,3214.578,-0.000119011,217.7,0.01
76.54,3215.789,-0.00011955,217.8,0
76.56,3217,-9.00E-05,217.9,0.01
76.58,3218.21,-7.96E-05,218,0
76.6,3219.421,-0.000101498,218.1,0
76.62,3220.632,-4.34E-06,218.2,0
76.64,3221.843,-5.00E-05,218.3,0
76.66,3223.058,2.40E-05,218.5,0
76.68,3224.269,5.82E-05,218.6,-0.01
76.7,3225.488,0.000132203,218.7,-0.01
76.72,3226.699,0.000117453,218.8,-0.02
76.74,3227.917,0.000206212,218.9,-0.02
76.76,3229.136,0.000237491,219,-0.03
76.78,3230.347,0.000369297,219.1,-0.04
76.8,3231.562,0.000448886,219.2,-0.05
76.82,3232.781,0.000512474,219.3,-0.06
76.84,3234,0.000583133,219.5,-0.06
76.86,3235.226,0.000647607,219.6,-0.07
76.88,3236.445,0.000758311,219.7,-0.08
76.9,3237.664,0.00079973,219.8,-0.08
76.92,3238.882,0.000888032,219.9,-0.07
76.94,3240.109,0.000784891,220,-0.07
76.96,3241.324,0.000930495,220.1,-0.07
76.98,3242.55,0.001037976,220.2,-0.09
77,3243.777,0.001097989,220.3,-0.1
77.02,3244.996,0.00117339,220.4,-0.1
77.04,3246.222,0.001320112,220.5,-0.1
77.06,3247.449,0.001184432,220.6,-0.08
77.08,3248.675,0.00118608,220.7,-0.05
77.1,3249.902,0.001022564,220.8,-0.02
77.12,3251.125,0.000789217,220.9,-0.01
77.14,3252.351,0.000606584,221,0
77.16,3253.578,0.000467344,221.1,0
77.18,3254.812,0.000491577,221.2,-0.01
77.2,3256.039,0.000387756,221.3,-0.02
77.22,3257.265,0.000473056,221.4,-0.03
77.24,3258.5,0.000507431,221.5,-0.03
77.26,3259.726,0.000494288,221.6,-0.03
77.28,3260.957,0.000491023,221.7,-0.03
77.3,3262.191,0.000485369,221.8,-0.02
77.32,3263.425,0.000462887,221.9,-0.02
77.34,3264.652,0.00043455,222,-0.01
77.36,3265.886,0.000408162,222.1,-0.01
77.38,3267.121,0.000244445,222.1,-0.01
77.4,3268.355,0.000285417,222.1,0
77.42,3269.589,0.000250335,221.9,0
77.44,3270.82,0.000156944,221.6,-0.01
77.46,3272.046,0.000217767,221.1,-0.01
77.48,3273.265,0.000114376,220.2,-0.01
77.5,3274.484,0.000181241,219,-0.01
77.52,3275.695,0.000112582,217.7,-0.01
77.54,3276.898,0.00021939,216.5,0
77.56,3278.093,9.80E-05,215,-0.02
77.58,3279.277,0.000139938,213.6,-0.01
77.6,3280.457,0.000167852,212.3,-0.01
77.62,3281.621,0.00015095,210.7,-0.01
77.64,3282.785,0.000182023,209.3,0
77.66,3283.941,0.000154956,208,0
77.68,3285.089,0.000202641,206.7,0
77.7,3286.23,0.000119474,205.3,0.01
77.72,3287.363,0.000136795,203.9,-0.01
77.74,3288.488,0.000246776,202.5,-0.01
77.76,3289.601,0.000153439,201.2,-0.02
77.78,3290.71,0.000172909,199.9,-0.02
77.8,3291.82,0.000116379,198.6,-0.02
77.82,3292.914,0.000218782,197.3,-0.02
77.84,3294,0.000276033,195.9,-0.01
77.86,3295.085,0.000277377,194.6,-0.01
77.88,3296.156,0.000191634,193.1,-0.02
77.9,3297.218,0.000276185,191.7,-0.02
77.92,3298.277,0.000215851,190.3,-0.02
77.94,3299.324,0.000231703,188.8,-0.01
77.96,3300.363,0.000138454,187.4,-0.02
77.98,3301.394,0.000553821,186,-0.02
78,3302.425,0.000414639,184.7,-0.02
78.02,3303.441,0.000377877,183.4,-0.03
78.04,3304.457,0.000441152,182.1,-0.06
78.06,3305.457,0.000495549,180.8,-0.07
78.08,3306.457,0.000799748,179.8,-0.07
78.1,3307.449,0.000761649,178.9,-0.07
78.12,3308.437,0.000718196,177.7,-0.08
78.14,3309.414,0.000771469,176.5,-0.09
78.16,3310.39,0.000822676,175.2,-0.1
78.18,3311.359,0.000859092,174,-0.11
78.2,3312.312,0.001024904,172.7,-0.12
78.22,3313.265,0.001226495,171.5,-0.13
78.24,3314.21,0.00142647,170.2,-0.13
78.26,3315.148,0.001911323,168.8,-0.12
78.28,3316.078,0.002340073,167.4,-0.13
78.3,3317.007,0.002492614,166.2,-0.16
78.32,3317.917,0.002913664,164.9,-0.16
78.34,3318.824,0.00295324,163.8,-0.16
78.36,3319.73,0.002971981,162.6,-0.15
78.38,3320.628,0.002995863,161.5,-0.14
78.4,3321.519,0.002718187,160.4,-0.12
78.42,3322.402,0.002879579,159.5,-0.1
78.44,3323.285,0.002946789,158.6,-0.08
78.46,3324.16,0.002658015,157.6,-0.09
78.48,3325.027,0.002676623,156.5,-0.1
78.5,3325.894,0.002928879,155.5,-0.1
78.52,3326.75,0.003076592,154.4,-0.11
78.54,3327.601,0.003325593,153.2,-0.11
78.56,3328.445,0.003268937,152.2,-0.1
78.58,3329.281,0.003202156,151.2,-0.09
78.6,3330.117,0.003404294,150.2,-0.09
78.62,3330.945,0.003187793,149.3,-0.08
78.64,3331.773,0.003223485,148.4,-0.09
78.66,3332.593,0.00332893,147.6,-0.1
78.68,3333.406,0.003343416,146.7,-0.11
78.7,3334.218,0.003647703,145.8,-0.12
78.72,3335.023,0.003851348,145,-0.14
78.74,3335.82,0.00405492,144.1,-0.15
78.76,3336.613,0.004234386,143.3,-0.17
78.78,3337.41,0.004305931,142.5,-0.18
78.8,3338.199,0.004740294,141.7,-0.21
78.82,3338.98,0.005181378,141,-0.23
78.84,3339.753,0.005570022,140.2,-0.26
78.86,3340.535,0.005765505,139.6,-0.29
78.88,3341.308,0.006569373,138.9,-0.31
78.9,3342.074,0.006996197,138.4,-0.32
78.92,3342.839,0.007481477,137.8,-0.35
78.94,3343.605,0.007772665,137.3,-0.37
78.96,3344.363,0.008235478,136.8,-0.38
78.98,3345.121,0.008936,136.3,-0.4
79,3345.867,0.00959809,135.9,-0.43
79.02,3346.625,0.010049077,135.4,-0.46
79.04,3347.375,0.01030437,135,-0.5
79.06,3348.117,0.010379212,134.6,-0.52
79.08,3348.867,0.010332427,134.2,-0.52
79.1,3349.609,0.010947005,133.8,-0.52
79.12,3350.351,0.01194765,133.3,-0.54
79.14,3351.085,0.011809757,132.9,-0.57
79.16,3351.82,0.011638758,132.5,-0.61
79.18,3352.554,0.012417196,132.1,-0.63
79.2,3353.289,0.0130247,131.8,-0.64
79.22,3354.023,0.012869588,131.4,-0.65
79.24,3354.75,0.01304487,131.1,-0.66
79.26,3355.472,0.013139883,130.8,-0.66
79.28,3356.199,0.013890655,130.5,-0.66
79.3,3356.917,0.013497995,130.2,-0.67
79.32,3357.644,0.01417748,130,-0.67
79.34,3358.363,0.014145088,129.7,-0.68
79.36,3359.082,0.014641071,129.4,-0.68
79.38,3359.8,0.014517788,129.1,-0.68
79.4,3360.511,0.014675735,128.9,-0.66
79.42,3361.23,0.014614102,128.6,-0.65
79.44,3361.941,0.014673816,128.3,-0.64
79.46,3362.652,0.014569629,128.1,-0.64
79.48,3363.363,0.014935208,127.8,-0.64
79.5,3364.074,0.015083436,127.5,-0.64
79.52,3364.777,0.014817448,127.2,-0.63
79.54,3365.476,0.014592184,127,-0.6
79.56,3366.187,0.014644474,126.7,-0.57
79.58,3366.89,0.014097969,126.5,-0.54
79.6,3367.585,0.014080528,126.2,-0.52
79.62,3368.289,0.014797269,125.9,-0.53
79.64,3368.984,0.014902413,125.7,-0.55
79.66,3369.679,0.014195014,125.4,-0.57
79.68,3370.375,0.014486044,125.1,-0.58
79.7,3371.07,0.015504465,124.9,-0.56
79.72,3371.765,0.015391069,124.6,-0.54
79.74,3372.453,0.015744633,124.3,-0.52
79.76,3373.14,0.01618473,124.1,-0.51
79.78,3373.828,0.015334114,123.8,-0.51
79.8,3374.511,0.014621368,123.6,-0.5
79.82,3375.199,0.014632153,123.3,-0.47
79.84,3375.878,0.014000787,123.1,-0.41
79.86,3376.566,0.013861034,122.9,-0.37
79.88,3377.246,0.013531783,122.6,-0.36
79.9,3377.925,0.015022536,122.4,-0.37
79.92,3378.605,0.014708396,122.1,-0.38
79.94,3379.285,0.01566233,121.8,-0.42
79.96,3379.957,0.015909763,121.6,-0.44
79.98,3380.628,0.015528425,121.3,-0.45
80,3381.3,0.016003515,121,-0.46
80.02,3381.972,0.017476689,120.8,-0.46
80.04,3382.644,0.017689936,120.5,-0.45
80.06,3383.308,0.016758726,120.3,-0.43
80.08,3383.976,0.017223477,120,-0.4
80.1,3384.64,0.017762024,119.7,-0.36
80.12,3385.304,0.018469638,119.5,-0.34
80.14,3385.968,0.01850872,119.2,-0.35
80.16,3386.625,0.018773793,118.9,-0.36
80.18,3387.289,0.01740508,118.6,-0.37
80.2,3387.945,0.015490297,118.4,-0.35
80.22,3388.601,0.015320202,118.2,-0.31
80.24,3389.257,0.016153748,118,-0.26
80.26,3389.906,0.016633697,117.8,-0.24
80.28,3390.562,0.016124852,117.6,-0.25
80.3,3391.218,0.01559022,117.3,-0.28
80.32,3391.867,0.015674603,117.1,-0.32
80.34,3392.515,0.016009114,116.9,-0.34
80.36,3393.164,0.016148752,116.6,-0.37
80.38,3393.808,0.015883337,116.4,-0.41
80.4,3394.449,0.014802775,116.2,-0.42
80.42,3395.097,0.015015119,116.1,-0.41
80.44,3395.738,0.015132114,115.9,-0.41
80.46,3396.386,0.015295718,115.8,-0.41
80.48,3397.027,0.014788486,115.6,-0.43
80.5,3397.667,0.015453948,115.5,-0.47
80.52,3398.308,0.01566445,115.4,-0.5
80.54,3398.949,0.016170256,115.2,-0.55
80.56,3399.589,0.014632669,115.1,-0.56
80.58,3400.23,0.014839309,115.1,-0.56
80.6,3400.863,0.015207315,115.1,-0.54
80.62,3401.503,0.016143571,115.1,-0.51
80.64,3402.144,0.015345385,115.2,-0.51
80.66,3402.785,0.015527737,115.2,-0.52
80.68,3403.421,0.015234749,115.3,-0.54
80.7,3404.062,0.015581839,115.5,-0.56
80.72,3404.703,0.015751862,115.6,-0.58
80.74,3405.351,0.016027418,115.7,-0.59
80.76,3405.992,0.016286012,115.9,-0.6
80.78,3406.64,0.016544545,116,-0.6
80.8,3407.281,0.0162891,116.2,-0.59
80.82,3407.929,0.014666465,116.4,-0.55
80.84,3408.578,0.01522941,116.6,-0.52
80.86,3409.226,0.015514683,116.8,-0.49
80.88,3409.875,0.015317121,117,-0.48
80.9,3410.531,0.014099192,117.2,-0.49
80.92,3411.179,0.014390627,117.3,-0.51
80.94,3411.835,0.014303814,117.5,-0.53
80.96,3412.48,0.014207843,117.8,-0.54
80.98,3413.136,0.014559742,118,-0.56
81,3413.792,0.014757133,118.2,-0.57
81.02,3414.449,0.013891228,118.4,-0.57
81.04,3415.113,0.014700391,118.7,-0.54
81.06,3415.769,0.015329746,119,-0.51
81.08,3416.433,0.015087438,119.2,-0.48
81.1,3417.097,0.01357593,119.5,-0.45
81.12,3417.761,0.013292134,119.6,-0.44
81.14,3418.433,0.013381494,119.9,-0.43
81.16,3419.097,0.013374271,120.2,-0.43
81.18,3419.769,0.012810452,120.4,-0.44
81.2,3420.433,0.01238063,120.6,-0.45
81.22,3421.105,0.012871123,121,-0.45
81.24,3421.785,0.012702032,121.2,-0.45
81.26,3422.453,0.011877543,121.4,-0.44
81.28,3423.132,0.011471479,121.7,-0.41
81.3,3423.804,0.012886345,122,-0.4
81.32,3424.484,0.012808303,122.3,-0.38
81.34,3425.164,0.011465684,122.6,-0.36
81.36,3425.851,0.011102802,122.8,-0.35
81.38,3426.531,0.011295531,123.1,-0.33
81.4,3427.218,0.011453928,123.5,-0.3
81.42,3427.906,0.011175175,123.7,-0.29
81.44,3428.593,0.010683999,124,-0.29
81.46,3429.289,0.010150581,124.3,-0.29
81.48,3429.976,0.01001642,124.5,-0.29
81.5,3430.671,0.010616301,124.9,-0.31
81.52,3431.367,0.010552963,125.2,-0.33
81.54,3432.058,0.010139348,125.4,-0.35
81.56,3432.761,0.010381923,125.7,-0.37
81.58,3433.457,0.010947922,126.1,-0.37
81.6,3434.16,0.01100578,126.3,-0.36
81.62,3434.863,0.009862738,126.7,-0.34
81.64,3435.566,0.009756563,127,-0.3
81.66,3436.277,0.009857008,127.3,-0.28
81.68,3436.988,0.009324672,127.6,-0.28
81.7,3437.699,0.008446292,127.9,-0.28
81.72,3438.41,0.008318847,128.2,-0.29
81.74,3439.121,0.008219729,128.5,-0.3
81.76,3439.839,0.007922728,128.8,-0.3
81.78,3440.558,0.007807741,129.1,-0.29
81.8,3441.273,0.008014861,129.5,-0.29
81.82,3441.992,0.0079091,129.9,-0.26
81.84,3442.718,0.008019144,130.1,-0.25
81.86,3443.437,0.00802409,130.5,-0.23
81.88,3444.164,0.007407977,130.8,-0.23
81.9,3444.898,0.007319402,131.2,-0.25
81.92,3445.625,0.007775547,131.5,-0.28
81.94,3446.359,0.007845474,131.8,-0.32
81.96,3447.093,0.008121663,132.1,-0.35
81.98,3447.828,0.007921711,132.4,-0.36
82,3448.562,0.008417691,132.7,-0.35
82.02,3449.304,0.008652009,133.1,-0.32
82.04,3450.046,0.008836986,133.4,-0.31
82.06,3450.785,0.008769438,133.7,-0.3
82.08,3451.527,0.008194934,134,-0.3
82.1,3452.277,0.007981578,134.3,-0.29
82.12,3453.027,0.007774121,134.7,-0.27
82.14,3453.777,0.007532381,135,-0.25
82.16,3454.527,0.007308777,135.4,-0.22
82.18,3455.277,0.007356099,135.7,-0.23
82.2,3456.035,0.007372783,136,-0.24
82.22,3456.792,0.007100899,136.3,-0.27
82.24,3457.55,0.007514978,136.7,-0.29
82.26,3458.308,0.00758023,136.9,-0.3
82.28,3459.074,0.007406692,137.3,-0.28
82.3,3459.839,0.007135066,137.6,-0.26
82.32,3460.601,0.007115237,137.9,-0.24
